,hex_id_9,dist_supermercados,dist_farmacias,dist_hospitales,pobtot,pobmas,centroid_coords,lat,lon,dist_promedio,min_farmacias,min_supermercados,min_hospitales
80,894988ca157ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4316523520735 21.99623430077334),21.996234300773338,-102.4316523520735,0.0,0.0,0.0,0.0
81,894988d994fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3886856887933 21.94938561044186),21.94938561044186,-102.38868568879329,0.0,0.0,0.0,0.0
82,89498e22db3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1791910943086 21.99240510768583),21.99240510768583,-102.1791910943086,0.0,0.0,0.0,0.0
83,894988d1b97ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5469950946417 21.87575165187152),21.87575165187152,-102.54699509464172,0.0,0.0,0.0,0.0
84,89498e358a7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2261635372301 22.0018284397594),22.001828439759404,-102.22616353723008,0.0,0.0,0.0,0.0
85,894988c04d7ffff,15494.989,28429.769,31434.439,0.0,0.0,POINT (-102.5531315877498 21.93822326100458),21.938223261004584,-102.55313158774976,25119.732333333333,487.3869640499905,265.63900841747954,538.897653048979
86,89498ead58fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2197957322921 21.76737047292283),21.76737047292283,-102.21979573229214,0.0,0.0,0.0,0.0
87,89498eadd93ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2596375445533 21.81223645224007),21.81223645224007,-102.25963754455331,0.0,0.0,0.0,0.0
88,894988c95b3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.354108334304 22.03229535617382),22.032295356173815,-102.35410833430399,0.0,0.0,0.0,0.0
89,89498e34e27ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2690368838492 21.9902270055866),21.990227005586597,-102.26903688384918,0.0,0.0,0.0,0.0
90,894988c9683ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3037409226581 22.02432169540861),22.02432169540861,-102.30374092265805,0.0,0.0,0.0,0.0
91,89498e254cbffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1497049974129 22.08604411482278),22.086044114822776,-102.14970499741287,0.0,0.0,0.0,0.0
92,894988db6a7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3590592971062 21.80913836579001),21.809138365790005,-102.35905929710623,0.0,0.0,0.0,0.0
93,89498ead66bffff,14420.545,6253.759,16981.749,0.0,0.0,POINT (-102.1643474412286 21.7778207314675),21.7778207314675,-102.16434744122861,12552.017666666667,107.21158560628139,247.2192316264079,291.1273422365466
94,89498e261cfffff,1570.935,2088.545,3009.126,0.0,0.0,POINT (-102.2675816103639 22.06234295131465),22.06234295131465,-102.26758161036386,2222.8686666666667,35.80506077385952,26.931391541375937,51.587080626082184
95,894988dad5bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4850682179484 21.85649940157749),21.85649940157749,-102.48506821794837,0.0,0.0,0.0,0.0
96,894988d0a47ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5797839873129 21.86832894364838),21.868328943648375,-102.57978398731292,0.0,0.0,0.0,0.0
